customer_id,age,gender,city,city_tier,kyc_verified,phone_verified,device_type,referral_source,activation_date,credit_limit_vnd,primary_cat_pref,wl_age_days,first_trx_date,last_trx_date,recency_days,total_trx_count,total_amount_vnd,avg_amount_vnd,max_amount_vnd,outstanding_balance_vnd,utilization_ratio,tenure_days,avg_inter_days,months_active,max_consecutive_months,spending_velocity_ratio,r90_count,r90_amount,unique_categories,top_category,late_count,partial_count,ontime_count,late_rate,promo_count,promo_rate,suspicious_count,lifecycle_segment,churn_30d,churn_60d,churn_90d,churn_label
ZLP007041,32.0,Female,Hải Phòng,2,1,1,iOS,Referral,2023-11-02,1000000,Thực phẩm & Ăn uống,63.0,2024-01-04 13:00:14,2024-12-01 12:16:53,29.0,22.0,4316000.0,196181.81818181818,347000.0,194000.0,0.3597,331.0,15.0,12.0,12.0,0.669,4.0,519000.0,3.0,Thực phẩm & Ăn uống,1.0,0.0,21.0,0.0455,2.0,0.0909,0.0,RPU_Loyal,0,0,0,0
ZLP007042,25.0,Female,Hà Nội,1,1,1,Android,Organic,2023-11-02,1000000,Viễn thông,65.0,2024-01-06 10:29:52,2024-12-10 22:24:44,20.0,14.0,2721000.0,194357.14285714287,274000.0,209000.0,0.2268,339.0,24.2,12.0,12.0,1.076,4.0,723000.0,3.0,Viễn thông,1.0,1.0,12.0,0.0714,2.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP007043,30.0,Female,Đồng Nai,3,1,1,Android,Organic,2023-10-03,2000000,Điện tử,90.0,2024-01-01 13:43:23,2024-10-29 22:23:56,62.0,5.0,9969550.000000004,1993910.0000000007,3203550.000000003,0.0,0.4154,302.0,60.4,4.0,1.0,0.671,1.0,1644000.0,4.0,Điện tử,2.0,0.0,3.0,0.4,1.0,0.2,0.0,RPU_Early,1,1,0,1
ZLP007044,18.0,Male,Hà Nội,1,1,1,iOS,Campaign,2024-01-15,3000000,Thực phẩm & Ăn uống,1.0,2024-01-16 10:00:45,2024-04-09 22:41:43,265.0,6.0,1589000.0,264833.3333333333,444000.0,0.0,0.0441,84.0,14.0,4.0,4.0,0.0,0.0,0.0,1.0,Thực phẩm & Ăn uống,1.0,0.0,5.0,0.1667,2.0,0.3333,0.0,RPU_Mid,1,1,1,1
ZLP007045,32.0,Male,Hà Nội,1,1,0,Android,Organic,2023-12-02,500000,Thực phẩm & Ăn uống,31.0,2024-01-02 10:12:40,2024-12-25 18:38:18,5.0,21.0,3750000.0,178571.42857142858,333000.0,660000.0,0.625,358.0,17.0,12.0,12.0,0.758,4.0,993000.0,3.0,Thực phẩm & Ăn uống,3.0,1.0,17.0,0.1429,2.0,0.0952,0.0,RPU_Loyal,0,0,0,0
ZLP007046,24.0,Male,Đà Nẵng,2,1,1,Android,Social,2024-11-26,2000000,Thời trang,1.0,2024-11-27 16:19:31,2024-11-27 16:19:31,33.0,1.0,574000.0,574000.0,574000.0,0.0,0.0239,1.0,1.0,1.0,1.0,0.011,1.0,574000.0,1.0,Điện & Nước,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,0,0,0
ZLP007047,28.0,Male,Cần Thơ,2,1,1,Android,Referral,2024-01-31,500000,Du lịch & Vận chuyển,3.0,2024-02-03 13:30:15,2024-12-09 20:55:40,21.0,6.0,5377000.0,896166.6666666666,1322000.0,735000.0,0.8962,310.0,51.7,6.0,2.0,1.148,2.0,1120000.0,2.0,Du lịch & Vận chuyển,0.0,1.0,5.0,0.0,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP007048,27.0,Other,Bình Dương,3,1,1,iOS,Campaign,2024-01-31,2000000,Điện & Nước,0.0,2024-01-31 21:09:34,2024-12-08 12:59:15,22.0,13.0,3331000.0,256230.76923076922,335000.0,296000.0,0.1388,311.0,23.9,12.0,12.0,0.797,3.0,794000.0,2.0,Điện & Nước,2.0,1.0,10.0,0.1538,4.0,0.3077,0.0,RPU_Mid,0,0,0,0
ZLP007049,20.0,Male,Hà Nội,1,1,1,Android,Referral,2023-11-02,2000000,Thực phẩm & Ăn uống,66.0,2024-01-07 18:37:12,2024-12-22 22:56:05,8.0,21.0,4115000.0,195952.38095238095,417000.0,496000.0,0.1715,350.0,16.7,12.0,12.0,1.111,6.0,959000.0,2.0,Thực phẩm & Ăn uống,1.0,0.0,20.0,0.0476,3.0,0.1429,0.0,RPU_Loyal,0,0,0,0
ZLP007050,21.0,Male,Đà Nẵng,2,1,1,iOS,Referral,2023-12-18,3000000,Điện & Nước,20.0,2024-01-07 08:53:46,2024-12-23 20:36:34,7.0,14.0,3278000.0,234142.85714285713,356000.0,142000.0,0.0911,351.0,25.1,12.0,12.0,1.114,4.0,749000.0,2.0,Điện & Nước,3.0,0.0,11.0,0.2143,0.0,0.0,1.0,RPU_Mid,0,0,0,0
ZLP007051,33.0,Male,An Giang,3,1,1,Android,Referral,2023-10-03,1000000,Du lịch & Vận chuyển,96.0,2024-01-07 10:51:54,2024-10-12 10:48:01,79.0,5.0,4854000.0,970800.0,1492000.0,0.0,0.4045,278.0,55.6,5.0,1.0,0.618,1.0,1208000.0,3.0,Du lịch & Vận chuyển,0.0,0.0,5.0,0.0,2.0,0.4,0.0,RPU_Early,1,1,0,1
ZLP007052,30.0,Female,Thanh Hóa,3,1,1,iOS,Campaign,2024-05-30,1000000,Điện & Nước,6.0,2024-06-05 23:33:28,2024-12-05 16:05:29,25.0,8.0,1792000.0,224000.0,366000.0,297000.0,0.1493,182.0,22.8,7.0,7.0,0.758,3.0,825000.0,1.0,Điện & Nước,1.0,1.0,6.0,0.125,2.0,0.25,0.0,RPU_Mid,0,0,0,0
ZLP007053,34.0,Male,Hồ Chí Minh,1,1,1,Android,Social,2023-12-02,2000000,Điện & Nước,36.0,2024-01-07 08:14:15,2024-12-04 20:27:30,26.0,13.0,3288000.0,252923.07692307694,338000.0,306000.0,0.137,332.0,25.5,12.0,12.0,0.851,3.0,948000.0,3.0,Điện & Nước,4.0,2.0,7.0,0.3077,3.0,0.2308,0.0,RPU_Mid,0,0,0,0
ZLP007054,29.0,Male,Hồ Chí Minh,1,1,1,Android,Unknown,2024-05-30,5000000,Giải trí,5.0,2024-06-04 10:40:29,2024-10-23 17:07:11,68.0,4.0,1208000.0,302000.0,494000.0,0.0,0.0201,141.0,35.2,3.0,1.0,0.783,2.0,506000.0,1.0,Giải trí,2.0,0.0,2.0,0.5,1.0,0.25,0.0,RPU_Early,1,1,0,1
ZLP007055,28.0,Female,Cần Thơ,2,0,1,iOS,Organic,2023-12-18,1000000,Thời trang,15.0,2024-01-02 18:04:43,2024-12-04 09:26:54,26.0,8.0,5399000.0,674875.0,890000.0,556000.0,0.4499,336.0,42.0,8.0,3.0,0.467,1.0,556000.0,3.0,Thời trang,0.0,0.0,8.0,0.0,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP007056,18.0,Male,Hà Nội,1,1,1,Android,Unknown,2024-11-26,2000000,Chăm sóc sức khỏe,1.0,2024-11-27 08:43:27,2024-12-20 17:58:00,10.0,2.0,419000.0,209500.0,293000.0,293000.0,0.0175,23.0,11.5,2.0,2.0,0.256,2.0,419000.0,1.0,Chăm sóc sức khỏe,0.0,0.0,2.0,0.0,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP007057,26.0,Male,Hồ Chí Minh,1,1,1,Android,Referral,2023-10-03,2000000,Thực phẩm & Ăn uống,92.0,2024-01-03 18:02:18,2024-12-23 17:47:31,7.0,21.0,3756000.0,178857.14285714287,380000.0,132000.0,0.1565,354.0,16.9,12.0,12.0,0.562,3.0,488000.0,3.0,Thực phẩm & Ăn uống,4.0,2.0,15.0,0.1905,2.0,0.0952,0.0,RPU_Loyal,0,0,0,0
ZLP007058,27.0,Female,Hà Nội,1,1,1,Android,Social,2023-01-01,500000,Thực phẩm & Ăn uống,368.0,2024-01-04 15:11:52,2024-12-16 10:28:04,14.0,22.0,4580000.0,208181.81818181818,415000.0,94000.0,0.7633,346.0,15.7,12.0,12.0,0.874,5.0,940000.0,3.0,Thực phẩm & Ăn uống,3.0,1.0,18.0,0.1364,3.0,0.1364,0.0,RPU_Loyal,0,0,0,0
ZLP007059,39.0,Male,Đồng Nai,3,1,0,Android,Campaign,2024-03-01,3000000,Du lịch & Vận chuyển,1.0,2024-03-02 18:36:40,2024-10-06 18:51:31,85.0,6.0,4707000.0,784500.0,1386000.0,0.0,0.1308,218.0,36.3,5.0,2.0,0.404,1.0,618000.0,3.0,Du lịch & Vận chuyển,0.0,1.0,5.0,0.0,2.0,0.3333,0.0,RPU_Mid,1,1,0,1
ZLP007060,32.0,Female,Đồng Nai,3,1,1,Android,Referral,2024-09-27,1000000,Giải trí,2.0,2024-09-29 23:42:18,2024-11-21 18:34:53,39.0,2.0,403000.0,201500.0,393000.0,0.0,0.0336,52.0,26.0,2.0,1.0,0.289,1.0,393000.0,1.0,Giải trí,1.0,0.0,1.0,0.5,1.0,0.5,0.0,RPU_Early,1,0,0,0
ZLP007061,37.0,Female,Hà Nội,1,1,1,iOS,Organic,2024-03-31,3000000,Thời trang,1.0,2024-04-01 19:07:37,2024-11-30 19:50:27,30.0,5.0,3524000.0,704800.0,968000.0,0.0,0.0979,243.0,48.6,5.0,2.0,0.54,1.0,968000.0,1.0,Thời trang,0.0,1.0,4.0,0.0,1.0,0.2,0.0,RPU_Early,1,0,0,0
ZLP007062,31.0,Female,Hà Nội,1,1,1,Android,Referral,2023-07-05,2000000,Du lịch & Vận chuyển,182.0,2024-01-03 18:27:48,2024-11-09 15:15:11,51.0,6.0,5463000.0,910500.0,1222000.0,0.0,0.2276,310.0,51.7,6.0,2.0,0.574,1.0,679000.0,3.0,Du lịch & Vận chuyển,2.0,1.0,3.0,0.3333,3.0,0.5,0.0,RPU_Mid,1,0,0,0
ZLP007063,23.0,Male,Đà Nẵng,2,1,1,iOS,Referral,2024-01-31,2000000,Chăm sóc sức khỏe,3.0,2024-02-03 10:42:51,2024-12-22 09:28:37,8.0,11.0,4617000.0,419727.2727272727,521000.0,451000.0,0.1924,322.0,29.3,10.0,8.0,0.976,3.0,1174000.0,1.0,Chăm sóc sức khỏe,2.0,1.0,8.0,0.1818,1.0,0.0909,0.0,RPU_Mid,0,0,0,0
ZLP007064,28.0,Male,Hồ Chí Minh,1,1,1,Android,Campaign,2024-08-28,500000,Thời trang,1.0,2024-08-29 21:35:51,2024-11-18 12:21:32,42.0,3.0,2243000.0,747666.6666666666,964000.0,0.0,0.3738,80.0,26.7,3.0,2.0,0.593,2.0,1279000.0,1.0,Thời trang,0.0,0.0,3.0,0.0,0.0,0.0,0.0,RPU_Early,1,0,0,0
ZLP007065,29.0,Male,Đà Nẵng,2,1,1,iOS,Referral,2023-01-01,3000000,Giải trí,369.0,2024-01-05 23:48:11,2024-07-23 08:35:16,160.0,5.0,1721000.0,344200.0,807000.0,0.0,0.0478,199.0,39.8,4.0,2.0,0.0,0.0,0.0,1.0,Giải trí,0.0,0.0,5.0,0.0,1.0,0.2,0.0,RPU_Early,1,1,1,1
ZLP007066,22.0,Female,Hồ Chí Minh,1,1,1,iOS,Campaign,2023-10-03,1000000,Viễn thông,92.0,2024-01-03 09:24:51,2024-12-16 10:00:52,14.0,15.0,2829000.0,188600.0,287000.0,279000.0,0.2358,348.0,23.2,12.0,12.0,0.773,3.0,579000.0,3.0,Viễn thông,1.0,0.0,14.0,0.0667,3.0,0.2,0.0,RPU_Mid,0,0,0,0
ZLP007067,25.0,Female,Hà Nội,1,1,1,Android,Social,2024-06-29,2000000,Du lịch & Vận chuyển,4.0,2024-07-03 17:43:14,2024-11-06 09:09:44,54.0,4.0,2604000.0,651000.0,908000.0,0.0,0.1085,125.0,31.2,4.0,2.0,0.694,2.0,1701000.0,1.0,Du lịch & Vận chuyển,0.0,0.0,4.0,0.0,0.0,0.0,0.0,RPU_Early,1,0,0,0
ZLP007068,26.0,Male,Hà Nội,1,1,1,iOS,Social,2024-08-28,3000000,Viễn thông,0.0,2024-08-28 12:26:09,2024-12-08 12:17:08,22.0,5.0,854000.0,170800.0,233000.0,233000.0,0.0237,101.0,20.2,5.0,5.0,0.673,3.0,597000.0,1.0,Viễn thông,1.0,0.0,4.0,0.2,2.0,0.4,0.0,RPU_Early,0,0,0,0
ZLP007069,37.0,Female,Cần Thơ,2,1,1,Android,Social,2024-04-30,2000000,Điện & Nước,0.0,2024-04-30 11:45:19,2024-12-08 23:22:01,22.0,9.0,1831000.0,203444.44444444444,363000.0,108000.0,0.0763,222.0,24.7,8.0,7.0,0.822,3.0,568000.0,2.0,Điện & Nước,0.0,1.0,8.0,0.0,3.0,0.3333,1.0,RPU_Mid,0,0,0,0
ZLP007070,18.0,Female,Hồ Chí Minh,2,1,1,iOS,Campaign,2024-11-26,1000000,Chăm sóc sức khỏe,4.0,2024-11-30 09:06:32,2024-11-30 09:06:32,30.0,1.0,353000.0,353000.0,353000.0,0.0,0.0294,1.0,1.0,1.0,1.0,0.011,1.0,353000.0,1.0,Thực phẩm & Ăn uống,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,0,0,0
ZLP007071,35.0,Female,Hà Nội,1,1,1,iOS,Unknown,2023-07-05,5000000,Du lịch & Vận chuyển,180.0,2024-01-01 11:52:58,2024-09-14 13:39:58,107.0,4.0,2897000.0,724250.0,1104000.0,0.0,0.0483,257.0,64.2,4.0,1.0,0.0,0.0,0.0,1.0,Du lịch & Vận chuyển,2.0,0.0,2.0,0.5,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP007072,22.0,Male,Hồ Chí Minh,1,1,1,Android,Referral,2024-01-31,1000000,Viễn thông,6.0,2024-02-06 16:24:00,2024-12-12 22:48:02,18.0,12.0,2386000.0,198833.33333333334,323000.0,323000.0,0.1988,310.0,25.8,11.0,11.0,0.861,3.0,857000.0,3.0,Viễn thông,0.0,1.0,11.0,0.0,4.0,0.3333,0.0,RPU_Mid,0,0,0,0
ZLP007073,19.0,Female,Hồ Chí Minh,1,1,1,Android,Campaign,2024-04-30,5000000,Thời trang,0.0,2024-04-30 22:20:38,2024-11-26 09:30:04,34.0,6.0,4383000.0,730500.0,1057000.0,0.0,0.073,209.0,34.8,6.0,4.0,0.774,2.0,992000.0,1.0,Thời trang,1.0,0.0,5.0,0.1667,0.0,0.0,0.0,RPU_Mid,1,0,0,0
ZLP007074,35.0,Male,Cần Thơ,2,1,1,Android,Organic,2024-04-30,1000000,Điện tử,1.0,2024-05-01 18:41:35,2024-05-01 18:41:35,243.0,1.0,3203550.000000003,3203550.000000003,3203550.000000003,0.0,0.267,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Điện tử,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,1,1,1
ZLP007075,32.0,Female,Hồ Chí Minh,1,1,1,Android,Unknown,2024-06-29,2000000,Thực phẩm & Ăn uống,5.0,2024-07-04 11:59:11,2024-12-22 23:06:35,8.0,11.0,2108000.0,191636.36363636365,365000.0,469000.0,0.0878,171.0,15.5,6.0,6.0,1.036,6.0,1092000.0,2.0,Thực phẩm & Ăn uống,3.0,1.0,7.0,0.2727,3.0,0.2727,0.0,RPU_Mid,0,0,0,0
ZLP007076,35.0,Male,Hồ Chí Minh,1,1,1,Android,Referral,2024-08-28,1000000,Điện & Nước,6.0,2024-09-03 11:14:53,2024-12-29 13:31:13,1.0,5.0,1411000.0,282200.0,363000.0,404000.0,0.1176,117.0,23.4,3.0,2.0,0.78,3.0,710000.0,1.0,Điện & Nước,0.0,1.0,4.0,0.0,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP007077,32.0,Male,Cần Thơ,2,1,1,Android,Organic,2023-12-18,500000,Thực phẩm & Ăn uống,15.0,2024-01-02 16:49:28,2024-12-19 18:28:33,11.0,22.0,3152000.0,143272.72727272726,306000.0,340000.0,0.5253,352.0,16.0,12.0,12.0,0.889,5.0,449000.0,1.0,Thực phẩm & Ăn uống,6.0,2.0,14.0,0.2727,5.0,0.2273,0.0,RPU_Loyal,0,0,0,0
ZLP007078,40.0,Female,Bình Dương,3,0,1,iOS,Campaign,2023-04-06,1000000,Thực phẩm & Ăn uống,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP007079,31.0,Female,Hà Nội,1,1,1,Android,Campaign,2023-12-18,500000,Điện tử,20.0,2024-01-07 09:15:55,2024-12-21 18:54:08,9.0,5.0,12732550.000000004,2546510.000000001,3203550.000000003,3203550.0,1.0,349.0,69.8,5.0,1.0,0.776,1.0,3203550.000000003,1.0,Điện tử,1.0,0.0,4.0,0.2,1.0,0.2,0.0,RPU_Early,0,0,0,0
ZLP007080,27.0,Male,Hà Nội,1,1,1,Android,Unknown,2024-03-31,5000000,Viễn thông,6.0,2024-04-06 09:31:19,2024-05-10 14:59:16,234.0,2.0,447000.0,223500.0,255000.0,0.0,0.0074,34.0,17.0,2.0,2.0,0.0,0.0,0.0,1.0,Viễn thông,0.0,0.0,2.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP007081,30.0,Male,Nghệ An,3,0,1,Android,Campaign,2023-11-02,3000000,Chăm sóc sức khỏe,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP007082,35.0,Female,Nghệ An,3,1,1,Android,Campaign,2024-06-29,500000,Thực phẩm & Ăn uống,2.0,2024-07-01 17:06:17,2024-12-23 16:37:03,7.0,11.0,1996000.0,181454.54545454544,303000.0,640000.0,0.3327,174.0,15.8,6.0,6.0,1.055,6.0,1241000.0,2.0,Thực phẩm & Ăn uống,3.0,0.0,8.0,0.2727,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP007083,23.0,Female,Hà Nội,1,1,1,iOS,Social,2023-11-02,1000000,Du lịch & Vận chuyển,66.0,2024-01-07 23:44:40,2024-12-20 18:35:48,10.0,7.0,5034000.0,719142.8571428572,999000.0,548000.0,0.4195,347.0,49.6,5.0,1.0,0.551,1.0,548000.0,3.0,Du lịch & Vận chuyển,0.0,0.0,7.0,0.0,2.0,0.2857,0.0,RPU_Mid,0,0,0,0
ZLP007084,24.0,Female,Đồng Nai,3,1,1,Android,Campaign,2023-01-01,2000000,Thời trang,367.0,2024-01-03 13:17:25,2024-11-17 22:15:01,43.0,11.0,7412000.0,673818.1818181818,981000.0,0.0,0.3088,319.0,29.0,8.0,3.0,0.644,2.0,1617000.0,4.0,Thời trang,0.0,0.0,11.0,0.0,2.0,0.1818,0.0,RPU_Mid,1,0,0,0
ZLP007085,26.0,Female,Đà Nẵng,2,1,1,Android,Organic,2024-01-15,2000000,Thực phẩm & Ăn uống,1.0,2024-01-16 16:46:28,2024-03-27 17:24:57,278.0,6.0,938000.0,156333.33333333334,370000.0,0.0,0.0391,71.0,11.8,3.0,3.0,0.0,0.0,0.0,3.0,Thực phẩm & Ăn uống,0.0,0.0,6.0,0.0,2.0,0.3333,0.0,RPU_Mid,1,1,1,1
ZLP007086,18.0,Male,Thanh Hóa,3,1,1,iOS,Social,2024-04-30,3000000,Viễn thông,5.0,2024-05-05 10:30:55,2024-12-18 08:11:13,12.0,9.0,1838000.0,204222.22222222222,299000.0,170000.0,0.0511,226.0,25.1,8.0,8.0,0.837,3.0,571000.0,2.0,Viễn thông,0.0,0.0,9.0,0.0,4.0,0.4444,0.0,RPU_Mid,0,0,0,0
ZLP007087,28.0,Female,Hà Nội,1,1,1,iOS,Unknown,2023-12-02,2000000,Điện & Nước,33.0,2024-01-04 19:30:04,2024-12-11 08:46:06,19.0,14.0,3293000.0,235214.2857142857,381000.0,268000.0,0.1372,341.0,24.4,12.0,12.0,0.812,3.0,742000.0,4.0,Điện & Nước,2.0,0.0,12.0,0.1429,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP007088,18.0,Female,Đồng Nai,3,1,1,Android,Organic,2024-05-30,2000000,Thực phẩm & Ăn uống,5.0,2024-06-04 21:18:55,2024-11-11 10:10:00,49.0,11.0,1828000.0,166181.81818181818,361000.0,0.0,0.0762,159.0,14.5,6.0,6.0,0.642,4.0,504000.0,2.0,Thực phẩm & Ăn uống,2.0,2.0,7.0,0.1818,1.0,0.0909,0.0,RPU_Mid,1,0,0,0
ZLP007089,28.0,Female,Đồng Nai,3,1,1,Android,Unknown,2024-01-01,2000000,Thực phẩm & Ăn uống,1.0,2024-01-02 20:19:03,2024-12-18 09:58:45,12.0,23.0,4107000.0,178565.21739130435,309000.0,714000.0,0.1711,350.0,15.2,12.0,12.0,1.014,6.0,1193000.0,2.0,Thực phẩm & Ăn uống,3.0,0.0,20.0,0.1304,3.0,0.1304,0.0,RPU_Loyal,0,0,0,0
ZLP007090,33.0,Male,Hà Nội,1,1,0,Android,Campaign,2023-10-03,2000000,Thời trang,96.0,2024-01-07 21:40:02,2024-12-27 17:47:57,3.0,9.0,6478000.0,719777.7777777778,1147000.0,1147000.0,0.2699,354.0,39.3,9.0,4.0,0.874,2.0,1852000.0,4.0,Thời trang,2.0,0.0,7.0,0.2222,1.0,0.1111,0.0,RPU_Mid,0,0,0,0
ZLP007091,25.0,Female,Đồng Nai,3,0,1,iOS,Organic,2023-07-05,1000000,Chăm sóc sức khỏe,183.0,2024-01-04 15:20:26,2024-11-15 20:04:39,45.0,11.0,3668000.0,333454.54545454547,458000.0,0.0,0.3057,316.0,28.7,9.0,4.0,0.638,2.0,723000.0,2.0,Chăm sóc sức khỏe,1.0,1.0,9.0,0.0909,4.0,0.3636,0.0,RPU_Mid,1,0,0,0
ZLP007092,38.0,Female,Hồ Chí Minh,1,1,1,Android,Organic,2024-04-30,1000000,Thực phẩm & Ăn uống,2.0,2024-05-02 23:59:37,2024-12-24 11:39:07,6.0,14.0,2564000.0,183142.85714285713,350000.0,415000.0,0.2137,235.0,16.8,7.0,6.0,0.933,5.0,997000.0,3.0,Thực phẩm & Ăn uống,0.0,0.0,14.0,0.0,2.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP007093,19.0,Female,Hồ Chí Minh,1,0,1,Android,Unknown,2023-12-18,500000,Viễn thông,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP007094,35.0,Female,Hà Nội,1,1,1,Android,Campaign,2024-08-28,2000000,Du lịch & Vận chuyển,6.0,2024-09-03 11:01:54,2024-12-23 10:35:35,7.0,3.0,3955000.0,1318333.3333333333,1719000.0,1105000.0,0.1648,110.0,36.7,3.0,2.0,0.815,2.0,2824000.0,1.0,Du lịch & Vận chuyển,0.0,0.0,3.0,0.0,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP007095,32.0,Female,Nghệ An,3,1,1,iOS,Organic,2024-01-31,2000000,Điện tử,6.0,2024-02-06 13:37:26,2024-12-02 18:53:47,28.0,5.0,13331100.000000006,2666220.000000001,3203550.000000003,3203550.0,0.5555,300.0,60.0,5.0,2.0,0.667,1.0,3203550.000000003,3.0,Điện tử,1.0,2.0,2.0,0.2,1.0,0.2,0.0,RPU_Early,0,0,0,0
ZLP007096,18.0,Female,Đà Nẵng,2,1,1,Android,Organic,2023-12-02,3000000,Viễn thông,32.0,2024-01-03 11:28:33,2024-12-23 14:32:54,7.0,14.0,2507000.0,179071.42857142858,263000.0,167000.0,0.0696,355.0,25.4,11.0,10.0,0.845,3.0,621000.0,3.0,Viễn thông,2.0,0.0,12.0,0.1429,3.0,0.2143,0.0,RPU_Mid,0,0,0,0
ZLP007097,44.0,Male,Cần Thơ,2,1,1,Android,Unknown,2023-12-02,1000000,Điện & Nước,31.0,2024-01-02 09:26:38,2024-12-06 23:37:08,24.0,14.0,3254000.0,232428.57142857142,352000.0,158000.0,0.2712,339.0,24.2,12.0,12.0,0.807,3.0,683000.0,2.0,Điện & Nước,1.0,0.0,13.0,0.0714,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP007098,27.0,Male,Cần Thơ,2,0,1,iOS,Referral,2023-10-03,2000000,Viễn thông,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP007099,22.0,Female,Hồ Chí Minh,1,1,1,iOS,Social,2024-03-01,1000000,Điện & Nước,4.0,2024-03-05 17:22:17,2024-12-12 15:58:22,18.0,11.0,2750000.0,250000.0,380000.0,219000.0,0.2292,281.0,25.5,10.0,10.0,0.852,3.0,694000.0,2.0,Điện & Nước,1.0,0.0,10.0,0.0909,4.0,0.3636,0.0,RPU_Mid,0,0,0,0
ZLP007100,19.0,Female,Hà Nội,1,1,1,Android,Unknown,2024-03-01,2000000,Du lịch & Vận chuyển,5.0,2024-03-06 09:55:05,2024-11-16 14:38:28,44.0,5.0,4191000.0,838200.0,1435000.0,0.0,0.1746,255.0,51.0,5.0,1.0,0.567,1.0,1156000.0,1.0,Du lịch & Vận chuyển,1.0,1.0,3.0,0.2,1.0,0.2,0.0,RPU_Early,1,0,0,0
ZLP007101,26.0,Male,Bình Dương,3,1,1,iOS,Organic,2024-06-29,3000000,Thời trang,0.0,2024-06-29 23:26:02,2024-12-10 07:09:13,20.0,5.0,2517000.0,503400.0,875000.0,875000.0,0.0699,163.0,32.6,5.0,3.0,0.724,2.0,955000.0,1.0,Thời trang,0.0,0.0,5.0,0.0,2.0,0.4,0.0,RPU_Early,0,0,0,0
ZLP007102,27.0,Female,Thanh Hóa,3,1,1,Android,Campaign,2023-11-02,3000000,Chăm sóc sức khỏe,62.0,2024-01-03 18:19:24,2024-08-30 20:01:52,122.0,8.0,3023000.0,377875.0,627000.0,0.0,0.084,240.0,30.0,6.0,3.0,0.0,0.0,0.0,1.0,Chăm sóc sức khỏe,1.0,0.0,7.0,0.125,0.0,0.0,0.0,RPU_Mid,1,1,1,1
ZLP007103,28.0,Male,Hồ Chí Minh,1,1,0,iOS,Campaign,2023-12-02,5000000,Chăm sóc sức khỏe,35.0,2024-01-06 17:23:31,2024-12-16 09:38:03,14.0,12.0,4555000.0,379583.3333333333,741000.0,285000.0,0.0759,344.0,28.7,11.0,9.0,0.956,3.0,1341000.0,3.0,Chăm sóc sức khỏe,2.0,3.0,7.0,0.1667,2.0,0.1667,0.0,RPU_Mid,0,0,0,0
ZLP007104,26.0,Male,Hà Nội,1,1,1,Android,Social,2023-07-05,5000000,Điện & Nước,184.0,2024-01-05 09:51:53,2024-12-29 18:59:13,1.0,14.0,3666000.0,261857.14285714287,465000.0,436000.0,0.0611,359.0,25.6,10.0,8.0,1.14,4.0,927000.0,3.0,Điện & Nước,1.0,1.0,12.0,0.0714,4.0,0.2857,0.0,RPU_Mid,0,0,0,0
ZLP007105,31.0,Female,Hồ Chí Minh,1,0,1,iOS,Campaign,2023-12-02,3000000,Thực phẩm & Ăn uống,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP007106,25.0,Female,Hồ Chí Minh,1,1,1,Android,Unknown,2023-12-18,1000000,Giải trí,19.0,2024-01-06 08:16:21,2024-01-06 08:16:21,359.0,1.0,322000.0,322000.0,322000.0,0.0,0.0268,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Thời trang,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,1,1,1
ZLP007107,18.0,Male,Hà Nội,1,1,1,iOS,Organic,2024-11-26,1000000,Viễn thông,3.0,2024-11-29 12:12:25,2024-11-29 12:12:25,31.0,1.0,140000.0,140000.0,140000.0,0.0,0.0117,1.0,1.0,1.0,1.0,0.011,1.0,140000.0,1.0,Viễn thông,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,0,0,0
